clFile,indexNum,actorID,tag,actorMappingTag,name,tlkStringID
gen00fl_aveline6122732,Awakened,Awakened,actor2,actor2,actor2,6122732
gen00fl_aveline6122732,5,7,actor2,gen00fl_aveline,gen00fl_aveline,6122732
zz_fen_debug6165678,Awakened,Awakened,speaker,speaker,speaker,6165678
zz_fen_debug6165678,2,4,speaker,PLAYER,PLAYER,6165678
mag110_ws_banter6190053,1,2,speaker,PLAYER,PLAYER,6190053
fen310_fenris6118237,Awakened,Awakened,camdan_1_2,camdan_1_2,camdan_1_2,6118237
fen310_fenris6118237,2,4,danrius,fen311cr_danarius,fen311cr_danarius,6118237
one100_solivitus6048118,Awakened,Awakened,solivitus,solivitus,solivitus,6048118
one100_solivitus6048118,2,4,solivitus,dae100cr_solivitus,dae100cr_solivitus,6048118
mag311_huon6042700,Awakened,Awakened,Unknown,Unknown,Unknown,6042700
mag311_huon6042700,6,7,,mag311cr_huon,mag311cr_huon,6216988
follower_banter6161287,1,2,speaker,gen00fl_varric,gen00fl_varric,6161287
follower_banter6170262,1,2,speaker,gen00fl_varric,gen00fl_varric,6170262
dae000_loyal_mage6165243,1,2,speaker,dae000cr_loyal_mage_amb,dae000cr_loyal_mage_amb,6165243
mag110_ws_banter6079655,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6079655
mcr371_hostile_merrill6082160,Awakened,Awakened,Unknown,Unknown,Unknown,6082160
mcr371_hostile_merrill6082160,9,11,merrill,mcr371cr_merrill,mcr371cr_merrill,6082160
qun211_braggart6075528,Awakened,Awakened,cam_player_braggart_ots,cam_player_braggart_ots,cam_player_braggart_ots,6075532
qun211_braggart6075528,Awakened,Awakened,Unknown,Unknown,Unknown,6075532
qun211_braggart6075528,6,7,pc,PLAYER,PLAYER,6075528
qun211_braggart6075528,7,8,braggart,qun211cr_braggart,qun211cr_braggart,6204972
qun211_braggart6075528,7,8,braggart,qun211cr_braggart,qun211cr_braggart,6075556
qun211_braggart6075528,7,8,braggart,qun211cr_braggart,qun211cr_braggart,6075559
mag360_alain6063779,1,2,speaker,mag360cr_alain,mag360cr_alain,6063779
zz_and_debug6134143,Awakened,Awakened,speaker,speaker,speaker,6134143
zz_and_debug6134143,2,4,speaker,PLAYER,PLAYER,6134143
mer320_hubert6089947,Awakened,Awakened,actor5_player,actor5_player,actor5_player,6089947
mer320_hubert6089947,11,13,actor5_player,PLAYER,PLAYER,6089947
dae000_serendipity6161425,1,2,speaker,dae000cr_leonato,dae000cr_leonato,6161425
qun110_petrice6042211,Awakened,Awakened,petrice,petrice,petrice,6042211
qun110_petrice6042211,Awakened,Awakened,pc,pc,pc,4288925084
qun110_petrice6042211,7,10,petrice,qun110cr_petrice,qun110cr_petrice,6042211
one101_orders_followers6115896,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6115896
follower_banter6143261,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6143261
dae000_flemeth6000968,Awakened,Awakened,b_cam1_3_1,b_cam1_3_1,b_cam1_3_1,6000968
dae000_flemeth6000968,7,9,b_actor1_player,PLAYER,PLAYER,6000968
dae000_light_tombs_boss6179458,Awakened,Awakened,hybris,hybris,hybris,6179458
dae000_light_tombs_boss6179458,5,7,hybris,lgt000cr_monster_boss,lgt000cr_monster_boss,6179458
lowtown_fem_alien_elf_2_mob6166334,1,2,speaker,dae010_alienage_elf_f2,dae010_alienage_elf_f2,6166334
qun110_petrice6018679,Awakened,Awakened,Unknown,Unknown,Unknown,6018679
qun110_petrice6018679,5,7,pc2,PLAYER,PLAYER,6018679
dae210_gate_guard6085128,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6085128
dae100_gamlen_letter6146986,1,2,speaker,gen00fl_carver,gen00fl_carver,6146986
ser270_emeric6111463,Awakened,Awakened,actor2,actor2,actor2,6111463
ser270_emeric6111463,6,8,actor2,ser270cr_emeric,ser270cr_emeric,6111463
gen00fl_aveline6114054,Awakened,Awakened,pc_3,pc_3,pc_3,6114054
gen00fl_aveline6114054,6,8,pc_3,PLAYER,PLAYER,6114054
zz_prmpt_debug6200975,Awakened,Awakened,speaker,speaker,speaker,6200975
zz_prmpt_debug6200975,2,4,speaker,PLAYER,PLAYER,6200975
zz_followers_banter6158127,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6158127
gen00fl_varric6019889,Awakened,Awakened,Unknown,Unknown,Unknown,6019889
gen00fl_varric6019889,3,5,player,PLAYER,PLAYER,6019889
gen00fl_anders6125990,1,2,speaker,gen00fl_anders,gen00fl_anders,6125990
gen00fl_varric6080129,Awakened,Awakened,varric,varric,varric,6080129
gen00fl_varric6080129,Awakened,Awakened,player,player,player,4288887166
gen00fl_varric6080129,3,6,varric,gen00fl_varric,gen00fl_varric,6080129
gen00fl_isabela6075377,Awakened,Awakened,player,player,player,6075377
gen00fl_isabela6075377,Awakened,Awakened,isabella,isabella,isabella,4288891918
gen00fl_isabela6075377,8,11,isabella,gen00fl_isabela,gen00fl_isabela,6075377
dae000_brothel_gamlen6157076,1,2,speaker,dae000cr_brothel_gamlen,dae000cr_brothel_gamlen,6157076
zz_vault_debug6203282,Awakened,Awakened,speaker,speaker,speaker,6203282
zz_vault_debug6203282,2,4,speaker,PLAYER,PLAYER,6203282
dae200_bran6094815,Awakened,Awakened,Unknown,Unknown,Unknown,6094815
dae200_bran6094815,Hench,Hench,gen00fl_merrill,gen00fl_merrill,gen00fl_merrill,6094815
dae000_orsino6085468,Awakened,Awakened,cam_orsino_ots,cam_orsino_ots,cam_orsino_ots,6085468
dae000_orsino6085468,2,4,orsinoreverse,dae300cr_orsino,dae300cr_orsino,6085468
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,Awakened,Awakened,Unknown,Unknown,Unknown,6016220
mag110_cut_abomination6016220,10,7,,mag110cr_abomination,mag110cr_abomination,6018792
mag110_cut_abomination6016220,11,8,,mag110cr_pre_abomination,mag110cr_pre_abomination,6018784
mag110_cut_abomination6016220,13,12,,mag110_sailor_1,mag110cr_sailor_1,6018787
mag110_cut_abomination6016220,14,13,,mag110_sailor_2,mag110cr_sailor_2,6016220
one100dg_lia6055154,Awakened,Awakened,camclose2_1_2,camclose2_1_2,camclose2_1_2,6055154
one100dg_lia6055154,6,8,lia_close,one101cr_lia,one101cr_lia,6055154
follower_barks6153490,1,2,speaker,gen00fl_anders,gen00fl_anders,6153490
gen00fl_varric6118742,Awakened,Awakened,varricb,varricb,varricb,6118742
gen00fl_varric6118742,Awakened,Awakened,varricb,varricb,varricb,4288848553
gen00fl_varric6118742,3,6,varricb,gen00fl_varric,gen00fl_varric,6118742
isa211_isabela6072551,Awakened,Awakened,b_cam2_1_2,b_cam2_1_2,b_cam2_1_2,6072551
isa211_isabela6072551,6,8,b_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6072551
qcr000_arishok6060155,Awakened,Awakened,isabela_2,isabela_2,isabela_2,6060155
qcr000_arishok6060155,6,8,isabela_2,gen00fl_isabela,gen00fl_isabela,6060155
ave200_donnic6111719,1,2,speaker,ave200cr_donnic,ave200cr_donnic,6111719
mag131_taraneh6088734,Awakened,Awakened,Unknown,Unknown,Unknown,6088734
mag131_taraneh6088734,10,12,pc_2,PLAYER,PLAYER,6088734
gen00fl_varric6105421,1,2,speaker,gen00fl_varric,gen00fl_varric,6105421
one350_terath6087122,Awakened,Awakened,actor1,actor1,actor1,6087122
one350_terath6087122,6,8,actor1,PLAYER,PLAYER,6087122
dae000_mother6004098,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,4288931382
dae000_mother6004098,4,4,actor2_mother,dae000cr_mother,dae000cr_mother,6004098
dae000_mother6004098,4,4,actor2_mother,dae000cr_mother,dae000cr_mother,6004107
dae000_mother6004098,5,5,,gen00fl_aveline,gen00fl_aveline,6004104
gen00fl_aveline6139850,Awakened,Awakened,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6139850
gen00fl_aveline6139850,Hench,Hench,gen00fl_isabela,gen00fl_isabela,gen00fl_isabela,6139850
rdr111dg_martin6055059,1,2,speaker,rdr111cr_martin,rdr111cr_martin,6055059
zz_dre_debug6025524,Awakened,Awakened,speaker,speaker,speaker,6025524
zz_dre_debug6025524,2,4,speaker,PLAYER,PLAYER,6025524
dae000_sketch6179004,1,2,speaker,lgt000cr_baz_sketch,lgt000cr_baz_sketch,6179004
zz_qun_debug6028230,Awakened,Awakened,speaker,speaker,speaker,6028230
zz_qun_debug6028230,2,4,speaker,PLAYER,PLAYER,6028230
gen00fl_anders6125502,Awakened,Awakened,anders,anders,anders,6125502
gen00fl_anders6125502,Awakened,Awakened,player,player,player,4288841793
gen00fl_anders6125502,6,9,anders,gen00fl_anders,gen00fl_anders,6125502
dae000_fem_commoner1_mob6174491,1,2,speaker,dae000cr_commoner_f1,dae000cr_commoner_f1,6174491
gen00fl_anders6125693,Awakened,Awakened,Unknown,Unknown,Unknown,6125693
gen00fl_anders6125693,6,8,player,PLAYER,PLAYER,6125693
dae300_alistair_king6133812,Awakened,Awakened,actor2_alistairb,actor2_alistairb,actor2_alistairb,6133812
dae300_alistair_king6133812,5,7,actor2_alistairb,lgt321cr_alistair_king,lgt321cr_alistair_king,6133812
gen00fl_fenris6126490,Awakened,Awakened,cam2_1_1,cam2_1_1,cam2_1_1,6126490
gen00fl_fenris6126490,7,9,fenris,gen00fl_fenris,gen00fl_fenris,6126490
gen00fl_fenris6126701,Awakened,Awakened,cam2_1_1,cam2_1_1,cam2_1_1,6126701
gen00fl_fenris6126701,3,5,fenris,gen00fl_fenris,gen00fl_fenris,6126701
follower_banter6155775,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6155775
dae000_pickpocket_scene6175102,1,2,speaker,dae000cr_pickpocket,dae000cr_pickpocket,6175102
vis121_saemus6101333,Awakened,Awakened,Unknown,Unknown,Unknown,6101333
vis121_saemus6101333,5,7,actor1_playerb,PLAYER,PLAYER,6101333
qun220cr_javaris6071862,1,2,speaker,qun220cr_javaris,qun220cr_javaris,6071862
qcr000_arishok6059303,Awakened,Awakened,aveline,aveline,aveline,6059303
qcr000_arishok6059303,Awakened,Awakened,pc_cu,pc_cu,pc_cu,4288907992
qcr000_arishok6059303,6,9,aveline,gen00fl_aveline,gen00fl_aveline,6059303
mrl000_marethari6117702,Awakened,Awakened,b_cam_merrill_ots,b_cam_merrill_ots,b_cam_merrill_ots,6117702
mrl000_marethari6117702,6,8,b_merrill,gen00fl_merrill,gen00fl_merrill,6117702
one100dg_vanard6048238,Awakened,Awakened,player,player,player,6048238
one100dg_vanard6048238,Awakened,Awakened,player,player,player,4288919057
one100dg_vanard6048238,7,10,player,PLAYER,PLAYER,6048238
lowtown_male_beggar_sta6151083,1,2,speaker,dae010_beggar_m1,dae010_beggar_m1,6151083
mrl000_marethari6129274,Awakened,Awakened,cam_followers,cam_followers,cam_followers,6129274
mrl000_marethari6129274,6,8,player,PLAYER,PLAYER,6129274
gen00fl_merrill6129906,Awakened,Awakened,camera2,camera2,camera2,6129906
gen00fl_merrill6129906,Awakened,Awakened,Unknown,Unknown,Unknown,6129906
gen00fl_merrill6129906,4,4,mrl_closetoplayer,gen00fl_merrill,gen00fl_merrill,6129906
gen00fl_merrill6129906,4,4,mrl_closetoplayer,gen00fl_merrill,gen00fl_merrill,6129912
qcr220_grey_wardens6060403,Awakened,Awakened,cam_beth_cu,cam_beth_cu,cam_beth_cu,6060403
qcr220_grey_wardens6060403,7,9,bethany,qcr220cr_bethany,qcr220cr_bethany,6060403
zz_fol_debug6096575,Awakened,Awakened,speaker,speaker,speaker,6096575
zz_fol_debug6096575,2,4,speaker,PLAYER,PLAYER,6096575
gen00fl_aveline6137701,Awakened,Awakened,gen00fl_carver,gen00fl_carver,gen00fl_carver,6137701
gen00fl_aveline6137701,Hench,Hench,gen00fl_carver,gen00fl_carver,gen00fl_carver,6137701
zz_dae_debug6029864,Awakened,Awakened,speaker,speaker,speaker,6029864
zz_dae_debug6029864,2,4,speaker,PLAYER,PLAYER,6029864
gen00fl_isabela6075237,Awakened,Awakened,isabella,isabella,isabella,6075237
gen00fl_isabela6075237,Awakened,Awakened,isabella,isabella,isabella,4288892058
gen00fl_isabela6075237,8,11,isabella,gen00fl_isabela,gen00fl_isabela,6075237
gen00fl_fenris6107151,Awakened,Awakened,Unknown,Unknown,Unknown,6107151
gen00fl_fenris6107151,3,5,player,PLAYER,PLAYER,6107151
qcr220_meredith6041530,Awakened,Awakened,Unknown,Unknown,Unknown,6041530
qcr220_meredith6041530,Awakened,Awakened,Unknown,Unknown,Unknown,6041530
qcr220_meredith6041530,3,4,meredith3,dae200cr_meredith,dae200cr_meredith,6041530
mcr371_alain6087140,1,2,speaker,mcr371cr_alain,mcr371cr_alain,6087140
vis121_saemus6118459,Awakened,Awakened,actor2_seamus_b,actor2_seamus_b,actor2_seamus_b,6118459
vis121_saemus6118459,Awakened,Awakened,actor2_seamus_b,actor2_seamus_b,actor2_seamus_b,4288848836
vis121_saemus6118459,7,10,actor2_seamus_b,vis121cr_saemus,vis121cr_saemus,6118459
qcr000_arishok6060015,Awakened,Awakened,Unknown,Unknown,Unknown,6060015
qcr000_arishok6060015,2,4,arishok_2,dae000cr_arishok,dae000cr_arishok,6060015
gen00fl_merrill6129605,Awakened,Awakened,Unknown,Unknown,Unknown,6129605
gen00fl_merrill6129605,3,5,player,PLAYER,PLAYER,6129605
dae000_quintus6153130,Awakened,Awakened,quintus,quintus,quintus,6153130
dae000_quintus6153130,2,4,quintus,dae000cr_quintus,dae000cr_quintus,6153130
qun120_arishok_guard6060604,Awakened,Awakened,isabella,isabella,isabella,6060604
qun120_arishok_guard6060604,Awakened,Awakened,player_turned,player_turned,player_turned,4288906691
qun120_arishok_guard6060604,6,9,isabella,gen00fl_isabela,gen00fl_isabela,6060604
qun110_petrice6018739,Awakened,Awakened,petrice_2,petrice_2,petrice_2,6018739
qun110_petrice6018739,Awakened,Awakened,petrice_2,petrice_2,petrice_2,4288948556
qun110_petrice6018739,7,10,petrice_2,qun110cr_petrice,qun110cr_petrice,6018739
zz_followers_banter6158067,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6158067
gen00fl_isabela6097362,Awakened,Awakened,c_cam2_1_1_alt,c_cam2_1_1_alt,c_cam2_1_1_alt,6097362
gen00fl_isabela6097362,7,9,c_actor2_isabela,gen00fl_isabela,gen00fl_isabela,6097362
dae000_orsino6085439,Awakened,Awakened,orsino,orsino,orsino,6085439
dae000_orsino6085439,2,4,orsino,dae300cr_orsino,dae300cr_orsino,6085439
gen00fl_aveline6139493,Awakened,Awakened,bran,bran,bran,6139469
gen00fl_aveline6139493,4,5,,gen00fl_varric,gen00fl_varric,6139493
gen00fl_isabela6118371,Awakened,Awakened,d_cam1_2_1,d_cam1_2_1,d_cam1_2_1,6118371
gen00fl_isabela6118371,8,10,d_actor1_player,PLAYER,PLAYER,6118371
one140cr_charade6128526,Awakened,Awakened,cam_gam_pc_ots,cam_gam_pc_ots,cam_gam_pc_ots,6128526
one140cr_charade6128526,2,4,gamlen2,dae300cr_gamlen,dae300cr_gamlen,6128526
follower_banter6143230,1,2,speaker,gen00fl_fenris,gen00fl_fenris,6143230
dae200_cullen6140506,Awakened,Awakened,gen00fl_anders,gen00fl_anders,gen00fl_anders,6140506
dae200_cullen6140506,Hench,Hench,gen00fl_anders,gen00fl_anders,gen00fl_anders,6140506
zz_dre_debug6069196,Awakened,Awakened,speaker,speaker,speaker,6069196
zz_dre_debug6069196,2,4,speaker,PLAYER,PLAYER,6069196
mrl310_merrill6144358,Awakened,Awakened,cam_mrl_cu,cam_mrl_cu,cam_mrl_cu,6144358
mrl310_merrill6144358,6,8,merrill,gen00fl_merrill,gen00fl_merrill,6144358
lgt110_orz_harr_carta6109058,Awakened,Awakened,actor2,actor2,actor2,6109058
lgt110_orz_harr_carta6109058,5,7,actor2,lgt110cr_orz_harrow_carta,lgt110cr_orz_harrow_carta,6109058
dae011_conspiracy_mob6141278,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6141278
one120_athenril6088914,Awakened,Awakened,Unknown,Unknown,Unknown,6088914
one120_athenril6088914,Awakened,Awakened,actor1,actor1,actor1,4288878381
one120_athenril6088914,7,10,actor1,PLAYER,PLAYER,6088914
gen00fl_aveline6114005,Awakened,Awakened,pc_3,pc_3,pc_3,6114005
gen00fl_aveline6114005,6,8,pc_3,PLAYER,PLAYER,6114005
dae000_bartrand6027529,Awakened,Awakened,c_cam2_1_3,c_cam2_1_3,c_cam2_1_3,6027529
dae000_bartrand6027529,Awakened,Awakened,c_cam2_1_1,c_cam2_1_1,c_cam2_1_1,4288939766
dae000_bartrand6027529,4,7,b_actor2_bart1,dae100cr_bartrand,dae100cr_bartrand,6027529
mag200_feynriel6023887,Awakened,Awakened,player_torpor,player_torpor,player_torpor,6023887
mag200_feynriel6023887,7,9,player_torpor,PLAYER,PLAYER,6023887
mag170_hugh6092222,Awakened,Awakened,hugh,hugh,hugh,6092222
mag170_hugh6092222,5,7,hugh,mag170cr_hugh,mag170cr_hugh,6092222
follower_banter6155724,1,2,speaker,PLAYER,PLAYER,6155724
one100_party_comments6112673,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6112673
zz_vault_debug6177615,Awakened,Awakened,speaker,speaker,speaker,6177615
zz_vault_debug6177615,2,4,speaker,PLAYER,PLAYER,6177615
mrl000_marethari6129365,Awakened,Awakened,marethari,marethari,marethari,6129365
mrl000_marethari6129365,2,4,marethari,dae000cr_marethari,dae000cr_marethari,6129365
ser221_gamlen6131885,Awakened,Awakened,Unknown,Unknown,Unknown,6131907
ser221_gamlen6131885,Awakened,Awakened,Unknown,Unknown,Unknown,6131907
ser221_gamlen6131885,3,4,,dae200cr_gamlen,dae200cr_gamlen,6131888
ser221_gamlen6131885,4,5,,PLAYER,PLAYER,6131885
follower_barks6153853,1,2,speaker,gen00fl_bethany,gen00fl_bethany,6153853
ser270_templar6112569,Awakened,Awakened,Unknown,Unknown,Unknown,6112569
ser270_templar6112569,5,7,actor1,PLAYER,PLAYER,6112569
zz_test_general6203148,Awakened,Awakened,speaker,speaker,speaker,6203148
zz_test_general6203148,2,4,speaker,zz_test_npc,zz_test_npc,6203148
vis121_saemus6099698,1,2,speaker,vis121cr_saemus,vis121cr_saemus,6099698
mrl150_hunter6071291,Awakened,Awakened,gen00fl_varric,gen00fl_varric,gen00fl_varric,6071291
mrl150_hunter6071291,Hench,Hench,gen00fl_varric,gen00fl_varric,gen00fl_varric,6071291
mag110_arianni6016901,Awakened,Awakened,arianni,arianni,arianni,6016901
mag110_arianni6016901,Awakened,Awakened,player_side,player_side,player_side,4288950394
mag110_arianni6016901,6,9,arianni,mag110cr_arianni,mag110cr_arianni,6016901
qcr220_grey_wardens6060452,Awakened,Awakened,player2,player2,player2,6060452
qcr220_grey_wardens6060452,5,7,player2,PLAYER,PLAYER,6060452
qun160_vashothlead6064677,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6064677
lowtown_male_lowlife1_sta6164962,1,2,speaker,dae010_lowlife_m1,dae010_lowlife_m1,6164962
one110_meeran6089848,Awakened,Awakened,actor1,actor1,actor1,6089848
one110_meeran6089848,6,8,actor1,PLAYER,PLAYER,6089848
zz_mer_debug6039343,Awakened,Awakened,speaker,speaker,speaker,6039343
zz_mer_debug6039343,2,4,speaker,PLAYER,PLAYER,6039343
mag360_thrask6043916,Awakened,Awakened,Unknown,Unknown,Unknown,6043916
mag360_thrask6043916,16,18,playerb,PLAYER,PLAYER,6043916
qun221_petrice6185128,Awakened,Awakened,gen00fl_sebastian,gen00fl_sebastian,gen00fl_sebastian,6185128
qun221_petrice6185128,Hench,Hench,gen00fl_sebastian,gen00fl_sebastian,gen00fl_sebastian,6185128
gen00fl_fenris6126581,Awakened,Awakened,cam1_2_2,cam1_2_2,cam1_2_2,6126581
gen00fl_fenris6126581,9,11,player,PLAYER,PLAYER,6126581
gen00fl_fenris6126610,Awakened,Awakened,cammer_2_1,cammer_2_1,cammer_2_1,6126610
gen00fl_fenris6126610,8,10,merrill,gen00fl_merrill,gen00fl_merrill,6126610
one100dg_vanard6048269,Awakened,Awakened,Unknown,Unknown,Unknown,6048269
one100dg_vanard6048269,Awakened,Awakened,Unknown,Unknown,Unknown,4288919026
one100dg_vanard6048269,6,9,magistrate,one120cr_magistrate,one120cr_magistrate,6048269
one100dg_vanard6048269,6,9,magistrate,one120cr_magistrate,one120cr_magistrate,6048272
sib131_slaver_guard6165154,1,2,speaker,sib131cr_slaverguard_a,sib131cr_slaverguard_a,6165154
follower_banter6155664,1,2,speaker,gen00fl_aveline,gen00fl_aveline,6155664
follower_banter6143370,1,2,speaker,gen00fl_varric,gen00fl_varric,6143370
follower_banter6155967,1,2,speaker,gen00fl_varric,gen00fl_varric,6155967
zz_mrl_debug6184213,Awakened,Awakened,speaker,speaker,speaker,6184213
zz_mrl_debug6184213,2,4,speaker,PLAYER,PLAYER,6184213
pro000_captain_wright6004411,Awakened,Awakened,wright,wright,wright,6004411
pro000_captain_wright6004411,7,9,wright,pro000cr_captain_wright,pro000cr_captain_wright,6004411
dae000_dalish_apprentices6147537,1,2,speaker,dae000cr_dalish_apprentice1,dae000cr_dalish_apprentice1,6147537
mrl310_merrill6144189,Awakened,Awakened,Unknown,Unknown,Unknown,6144189
mrl310_merrill6144189,7,9,player,PLAYER,PLAYER,6144189
gen00fl_fenris6126913,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6126913
gen00fl_fenris6126913,3,5,player,PLAYER,PLAYER,6126913
dre000_bodahn6028165,Awakened,Awakened,player,player,player,6028165
dre000_bodahn6028165,6,8,player,PLAYER,PLAYER,6028165
follower_barks6164414,1,2,speaker,gen00fl_isabela,gen00fl_isabela,6164414
follower_banter6136714,1,2,speaker,gen00fl_varric,gen00fl_varric,6136714
lgt110_arl_bann_teagan6115941,Awakened,Awakened,actor2,actor2,actor2,6115941
lgt110_arl_bann_teagan6115941,Awakened,Awakened,camf1_1_2,camf1_1_2,camf1_1_2,4288851354
lgt110_arl_bann_teagan6115941,6,9,actor1,lgt110cr_arl_bann_teagan,lgt110cr_arl_bann_teagan,6115941
fen110_anso6094966,Awakened,Awakened,cam1_2_1,cam1_2_1,cam1_2_1,6094966
fen110_anso6094966,6,8,actor1,PLAYER,PLAYER,6094966
gen00fl_anders6125881,1,2,speaker,gen00fl_anders,gen00fl_anders,6125881
lgt150_nat_were_supporter6110954,Awakened,Awakened,actor1,actor1,actor1,6110954
lgt150_nat_were_supporter6110954,Awakened,Awakened,cam2_1_1,cam2_1_1,cam2_1_1,4288856341
lgt150_nat_were_supporter6110954,7,10,actor1,lgt150cr_nat_were_supporter,lgt150cr_nat_were_supporter,6110954
zz_fen_debug6215239,Awakened,Awakened,speaker,speaker,speaker,6215239
zz_fen_debug6215239,2,4,speaker,PLAYER,PLAYER,6215239
dae000_male_commoner1_mob6174448,1,2,speaker,dae000cr_commoner_m1,dae000cr_commoner_m1,6174448
mag170_thrask6016958,Awakened,Awakened,actor2,actor2,actor2,6016958
mag170_thrask6016958,5,7,actor2,mag170cr_thrask,mag170cr_thrask,6016958
dae000_gamlen6149425,Awakened,Awakened,Unknown,Unknown,Unknown,6149425
dae000_gamlen6149425,7,9,player,PLAYER,PLAYER,6149425
mag311_emile_de_launcet6043806,Awakened,Awakened,Unknown,Unknown,Unknown,6043806
mag311_emile_de_launcet6043806,Awakened,Awakened,player,player,player,4288923489
mag311_emile_de_launcet6043806,9,12,player,PLAYER,PLAYER,6043806
one110_meeran6090192,1,2,speaker,one110cr_meeran,one110cr_meeran,6090192
gen00fl_anders6103741,1,2,speaker,gen00fl_anders,gen00fl_anders,6103741
